output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,8,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.025,9,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.05,11,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.1,12,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.15,14,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.2,15,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.25,16,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.3,17,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.35,18,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.4,18,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.45,19,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.5,20,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.55,21,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.6,22,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.65,22,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.7,23,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.75,25,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.8,26,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.85,28,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.9,29.100000000000136,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.95,32,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.975,35,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.99,39,2025-09-27,wk inc rsv hosp,0,2025-09-27,13
quantile,0.01,6,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
quantile,0.025,8,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
quantile,0.05,9,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
quantile,0.1,11,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
quantile,0.15,13,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
quantile,0.2,14,2025-09-27,wk inc rsv hosp,1,2025-10-04,13
